i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
36934,0.935816961,0.725709286,0.0702672411,0.868400097,9000,0.122012426,0.129569142,4.13597464e-08,0.101656738,,81,2808
36935,5.78639508,3.53393542,0.00652851716,3.53393542,0,0.0793318312,0.392210963,3.57027084e-10,2.10187825,,81,19389
36936,8.6093596,15.6887205,0.00270405978,15.6887205,0,0.225499855,1.73000634,6.12497952e-11,3.31969029,,81,29235
36937,6.62685671,6.16960445,0.00282922078,6.16960445,0,0.109601874,0.680271172,6.70510743e-11,2.68170523,,81,27378
36938,0.531275046,0.812653962,0.0866405196,0.812653962,0,0.140229652,0.11931989,6.28802355e-08,0.0519767626,,81,1298
36939,6.90257073,7.21758786,0.00186628382,7.21758786,0,0.121908847,0.795555918,2.91761138e-11,2.83565001,,81,36762
36940,12.8002473,50.2742738,0.00734531594,50.2742738,0,0.662104048,5.54803466,4.5195274e-10,1.83355465,,81,18233
36941,7.43653777,9.50225565,0.00116332644,9.50225565,0,0.149228253,1.04732945,1.13364025e-11,3.06931929,,81,39188
36942,9.53859244,21.7093199,0.00277499133,21.7093199,0,0.30017456,2.39475482,6.4505289e-11,3.32880096,,81,28290
36943,7.99008761,12.2233906,0.00198889331,12.2233906,0,0.182561223,1.34751858,3.31356153e-11,3.22689233,,81,36413
36944,5.24828099,2.29703285,0.00907369721,2.29703285,0,0.065950232,0.2602851,6.89668879e-10,1.69821552,,81,15889
36945,3.61888374,0.79842897,0.0182280876,0.83660266,9000,0.0535002297,0.129383816,2.78326319e-09,0.749276752,,81,10857
36946,11.6072945,38.5269415,0.0034379023,38.5269415,0,0.509342024,4.25173965,9.9005455e-11,2.68855662,,81,24395
36947,3.44082108,0.779773105,0.0198226245,0.855699775,9000,0.0545049183,0.130224423,3.29150387e-09,0.678663095,,81,10323
36948,7.14547127,8.21527465,0.00127679974,8.21527465,0,0.133752968,0.905451637,1.36558152e-11,2.95252337,,81,38602
36949,4.65438139,1.36343041,0.0118871431,1.36343041,0,0.0563996939,0.167778241,1.1836602e-09,1.28901148,,81,13964
36950,7.64839072,10.5014444,0.00143057027,10.5014444,0,0.161385194,1.15753414,1.71431431e-11,3.13908452,,81,38047
36951,4.839253,1.60341804,0.0110016987,1.60341804,0,0.0587544513,0.190235298,1.01389167e-09,1.40966689,,81,14518
36952,7.78275661,11.162347,0.00165056416,11.162347,0,0.169485961,1.23044429,2.28211162e-11,3.17709366,,81,37377
36953,8.30508975,13.9308461,0.00242032096,13.9308461,0,0.203695205,1.53596037,4.90702179e-11,3.28381286,,81,32349
36954,9.96714517,24.8118322,0.00252391715,24.8118322,0,0.338577699,2.73735319,5.33607901e-11,3.28206898,,81,31244
36955,4.63430116,1.34019295,0.0119847732,1.34019295,0,0.0561791034,0.165689042,1.20318304e-09,1.27632893,,81,13903
36956,0.95342907,0.721390762,0.069518854,0.87383738,9000,0.121198831,0.129918623,4.04834272e-08,0.104006343,,81,2861
36957,9.26581871,19.8410082,0.00286324642,19.8410082,0,0.277017929,2.18845424,6.86735528e-11,3.34124867,,81,26524
36958,0.739304859,0.771806616,0.0788209153,0.788783727,9000,0.130966248,0.124633408,5.20421238e-08,0.0764838808,,81,2218
36959,2.83716934,0.712184334,0.0270404889,0.911079995,9000,0.0612152223,0.13224556,6.12493017e-09,0.478299794,,81,8512
36960,9.42639658,20.9307762,0.00282019807,20.9307762,0,0.290527623,2.30878619,6.66240895e-11,3.33547053,,81,27550
36961,11.9657735,41.9033446,0.00441528983,41.9033446,0,0.55261701,4.62439676,1.63301621e-10,2.45641697,,81,22636
36962,10.3814514,28.0032232,0.00227608568,28.0032232,0,0.37803433,3.08977572,4.33959575e-11,3.20067847,,81,34126
36963,2.34968224,0.629373448,0.0350113025,0.942629454,9000,0.0695937818,0.13168613,1.02680648e-08,0.352007506,,81,7049
36964,9.4195866,20.8839734,0.00282256401,20.8839734,0,0.289947564,2.30361817,6.67359215e-11,3.33580494,,81,27508
36965,0.522446463,0.814132713,0.086906642,0.814132713,0,0.140618123,0.119162154,6.32671109e-08,0.0509874126,,81,1256
36966,12.683405,49.059546,0.00688971758,49.059546,0,0.646117196,5.41401532,3.97626118e-10,1.92315425,,81,18873
36967,3.80350183,0.827737068,0.0167854041,0.827737068,0,0.0528950977,0.129270833,2.3601286e-09,0.828852726,,81,11411
36968,5.9675684,4.03036961,0.00568118291,4.03036961,0,0.084913499,0.446078932,2.70364463e-10,2.23660732,,81,20634
36969,2.27791691,0.617772319,0.0363156644,0.946093724,9000,0.0711579386,0.131581244,1.10473993e-08,0.335564611,,81,6834
36970,10.990831,33.0349235,0.00237404261,33.0349235,0,0.440397112,3.64539997,4.72116395e-11,3.00167246,,81,32865
36971,2.48136314,0.652107276,0.032692768,0.93543979,9000,0.066994058,0.13190355,8.9531415e-09,0.383516407,,81,7445
36972,0.62290049,0.795992364,0.0835156606,0.795992364,0,0.136171176,0.121400716,5.84262355e-08,0.0624908072,,81,1732
36973,7.1964386,8.43344146,0.00120367769,8.43344146,0,0.136360765,0.929495134,1.21364727e-11,2.97478704,,81,38941
36974,4.32956881,1.05559674,0.0135310739,1.05559674,0,0.0536875718,0.142062188,1.5336865e-09,1.09459862,,81,12989
36975,5.24948492,2.2993956,0.00906801828,2.2993956,0,0.0659752617,0.260531294,6.88805867e-10,1.6990998,,81,15896
36976,3.16469539,0.753828552,0.0227547667,0.88299251,9000,0.0569991627,0.131596159,4.33727378e-09,0.580065679,,81,9494
36977,8.41891314,14.5759921,0.00254259597,14.5759921,0,0.211694754,1.60717204,5.415353e-11,3.29930754,,81,31045
36978,13.2457457,55.0318112,0.00919990484,55.0318112,0,0.72494967,6.07289946,7.08987753e-10,1.50126459,,81,15721
36979,5.05361235,1.93952727,0.00999046621,1.93952727,0,0.0621954438,0.223518966,8.36071797e-10,1.55764132,,81,15161
36980,12.1858175,44.0416317,0.00510920963,44.0416317,0,0.580396837,4.86035594,2.18665118e-10,2.29965555,,81,21512
