i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1806,0.0909726396,0.854207241,6.02387435e-05,0.854207241,0,0.00288627754,0.0426588978,4.0318958e-13,2.26808213e-05,13750,401,2968
1807,0.722470999,0.920326855,0.000255853136,0.920326855,0,0.00403626683,0.0461170177,7.27342523e-12,0.000103458678,16100,401,1367
1808,0.517998636,0.920288879,0.000274954117,0.920288879,0,0.00345861969,0.0460197021,8.39997405e-12,6.43826088e-05,15700,401,953
1809,0.522422731,0.920581352,0.000274492015,0.920581352,0,0.00347861923,0.0460352739,8.37176294e-12,6.5459494e-05,15700,401,974
1810,0.391877145,0.905526082,0.000217875705,0.905526082,0,0.00350845685,0.045224558,5.27442475e-12,3.70847993e-05,15600,401,1967
1811,0.337245733,0.89594859,0.000174177748,0.89594859,0,0.00362012103,0.0447226083,3.37087642e-12,2.74654328e-05,17500,401,2510
1812,0.301016331,0.888988369,0.000163434309,0.888988369,0,0.00365784375,0.0443636466,2.96786369e-12,2.14640693e-05,18250,401,2742
1813,0.000325876201,0.85129895,0.000622863186,0.85129895,0,0.00497022111,0.0424421098,4.31065054e-11,2.04338896e-07,,401,1
1814,0.411124349,0.908519297,0.000234225405,0.908519297,0,0.0034623613,0.0453838326,6.09572671e-12,4.07514811e-05,14600,401,1731
1815,0.872994065,0.920576826,0.000328792226,0.920576826,0,0.00383813251,0.0462757057,1.2011592e-11,0.000130093564,2200,401,371
1816,0.107539333,0.855836298,9.88124305e-05,0.855836298,0,0.00273057869,0.0427462351,1.08487738e-12,2.18516895e-05,2750,401,2884
1817,0.586562455,0.923084405,0.000251539931,0.923084405,0,0.0037535038,0.0461784186,7.03025966e-12,7.98821344e-05,18850,401,1433
1818,0.0069732191,0.851133825,0.000553910766,0.851133825,0,0.00476100566,0.042440141,3.40907929e-11,4.08076346e-06,,401,21
1819,0.409405589,0.908261411,0.000232865233,0.908261411,0,0.00346651811,0.045370053,6.02513518e-12,4.04750545e-05,14600,401,1767
1820,0.905142725,0.924192077,0.000317169675,0.924192077,0,0.00400775181,0.0464746284,1.11774003e-11,0.000138073121,16600,401,589
1821,0.54430753,0.921795915,0.000269143705,0.921795915,0,0.00357765236,0.0461011117,8.04870378e-12,7.04567111e-05,18850,401,1128
1822,0.269340932,0.882737595,0.00017177898,0.882737595,0,0.00364798501,0.0440453971,3.27866865e-12,1.65028479e-05,18900,401,2543
1823,0.497629762,0.918736808,0.000275397098,0.918736808,0,0.00337155585,0.0459377718,8.42706241e-12,5.95525737e-05,3400,401,922
