i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1803,6.90190554,1.78834358,0.00534039432,1.78834358,0,0.0683041531,0.093478746,3.16886795e-09,2.79225201,,401,2592
1804,9.3919487,7.6498263,0.018567029,7.6498263,0,0.0637181632,0.38553654,3.83038408e-08,3.26912504,,401,1478
1805,8.18638229,4.19807007,0.00752088297,4.19807007,0,0.0587497398,0.212711734,6.28485341e-09,3.21078184,,401,2128
1806,0.909726441,0.770576639,0.0624570239,0.770576639,0,0.0854826884,0.100807267,4.33431093e-07,0.0917565522,,401,273
1807,7.22470999,2.27369653,0.00578116471,2.27369653,0,0.0679153336,0.116882491,3.7135406e-09,2.94181196,,401,2476
1808,5.17998648,0.588480834,0.00843983515,0.588480834,0,0.0544084432,0.0409693333,7.91453526e-09,1.60860039,,401,2040
1809,5.22422743,0.593595775,0.00798823394,0.593595775,0,0.0549654797,0.0411874521,7.09020905e-09,1.6408641,,401,2080
1810,3.91877151,0.512365289,0.0235088064,0.512365289,0,0.0405337475,0.0404201931,6.14071089e-08,0.841451406,,401,1272
1811,3.37245727,0.449034211,0.0299500094,0.449034211,0,0.0385956771,0.0424059792,9.9667007e-08,0.613232166,,401,1020
1812,3.01016331,0.417356215,0.033867673,0.448525778,50,0.0396508351,0.0457923566,1.27446586e-07,0.492083941,,401,904
1813,0.00325876195,0.851363591,0.0977218457,0.851363591,0,0.223364981,0.13361314,1.06106213e-06,0.000319811798,,401,1
1814,4.11124325,0.530503187,0.0211233827,0.530503187,0,0.0421481658,0.0401551644,4.95774773e-08,0.936524402,,401,1369
1815,8.72994041,5.60820545,0.0108177273,5.60820545,0,0.0518557042,0.283757956,1.30025803e-08,3.26838277,,401,1869
1816,1.07539332,0.738047493,0.0575222277,0.738047493,0,0.0754723281,0.0953706321,3.67645186e-07,0.111773981,,401,323
1817,5.8656249,0.789801347,0.00376361997,0.789801347,0,0.0620994137,0.0489469804,1.57387059e-09,2.12115469,,401,2907
1818,0.0697321966,0.851886781,0.0916907887,0.851886781,0,0.205103859,0.131855557,9.34133415e-07,0.00671253239,,401,22
1819,4.09405613,0.52897654,0.0213376189,0.52897654,0,0.0419847096,0.0401672627,5.05882202e-08,0.927705887,,401,1361
